session_frequency,session_duration,messages_sent,days_since_last,start_emotion,end_emotion,churn
1,7.619868985001672,4,3.515626480995339,1,1,1
0,2.616596354810011,4,7.023984766312942,3,3,1
1,4.651308346807402,7,2.0,1,1,1
2,4.199366183763832,4,3.9565765684351706,2,2,1
1,5.869602231300352,3,3.2614734520495245,4,4,1
2,6.0365601715176425,5,11.1779132762369,2,2,1
0,3.261545773058845,2,4.059334435140409,1,1,1
2,5.120891289828479,4,2.0,3,3,1
0,7.161037091191409,1,2.460699924570989,0,1,1
0,4.743338330820898,4,4.852010651850542,1,1,1
2,5.5995333292199465,5,2.0,1,1,1
1,9.39377963916128,7,10.798882347457496,1,1,1
1,9.98005902703835,2,2.0,2,2,1
0,1.6772778147492824,2,2.0,2,2,1
1,6.227795143996959,2,2.0,2,2,1
1,11.834065542417314,5,5.756024106651853,1,1,1
1,6.957693735665152,5,3.043295722134892,2,2,1
1,6.036980117894312,6,2.0,1,1,1
3,8.625376356899297,4,9.696955514377512,1,1,1
0,6.436185612923332,3,2.0,1,1,1
0,7.418274291022673,4,2.0,2,2,1
1,5.5793910100159145,2,2.0,2,2,1
1,6.407020720829834,4,13.06981505258167,1,1,1
0,6.853261380084399,6,7.095467772155995,4,4,1
1,7.731117531347971,4,6.435927873904315,1,1,1
0,5.136558635821162,3,2.0,3,3,1
1,5.082201824418244,3,3.6980681277993477,1,1,1
2,2.1450351449318124,3,4.28365617073745,2,2,1
0,5.225697888300352,4,2.4105498008563613,2,2,1
1,7.906070730195516,1,2.0,2,2,1
4,6.926448912000269,3,9.550785000623911,1,1,1
0,4.006496195188468,3,2.0,2,2,1
1,2.1922750497515993,6,4.908879815362456,3,3,1
1,5.71515852982487,6,2.5064141235891073,3,3,1
0,7.847555705287954,4,5.48233317829326,1,1,1
1,5.042203336380368,5,2.0,1,1,1
4,3.1101549917084026,6,2.0,0,4,1
1,4.820985655390771,1,4.419768848330449,1,1,1
1,6.652317727831527,4,14.0,1,1,1
1,8.484874573051382,3,14.0,1,1,1
1,5.4866099437512235,2,2.0,3,3,1
1,8.109784825103494,8,2.0,2,2,1
3,7.888084296298169,2,4.462178177927953,3,3,1
1,3.646669685229026,1,2.723485949056472,3,3,1
1,8.501416236538303,1,7.170845694302415,2,2,1
2,6.590225534154285,2,3.7537090682442606,2,2,1
0,3.586633892511562,2,3.5727408439288233,4,4,1
1,9.521662679875465,4,5.198791365662711,2,2,1
1,5.7488488241398334,6,2.0,2,2,1
0,2.1131136953781655,6,5.653018960995598,3,3,1
3,4.587467304191781,8,3.3522310489381364,1,1,1
2,4.095091516569547,8,8.578078966731855,2,2,1
2,4.636520131770264,6,2.0,1,1,1
0,5.109629175683506,3,2.0,3,3,1
1,5.485221467430139,6,14.0,3,3,1
1,5.409994582965728,5,4.026798692892285,2,2,1
2,5.805029548045883,4,13.246619234857643,2,2,1
0,7.174786772835109,6,5.840376224578866,3,3,1
0,4.507127281545437,5,13.047682490432969,2,2,1
2,8.362001062007892,3,2.0,4,4,1
1,3.5496330028566514,4,2.0,2,2,1
2,7.23023771165085,3,8.10355014598452,3,3,1
1,9.28654265537187,2,8.160175391882797,2,2,1
0,5.645286902720182,8,4.822506999599899,2,2,1
0,6.386930741976479,4,4.332388825702399,0,1,1
0,4.064055219249056,2,12.320121303298027,1,1,1
1,4.976436551749946,2,2.0,3,3,1
1,9.135357074429308,3,4.79257337888867,2,2,1
0,7.496964588767284,2,2.0,2,2,1
2,6.837088640187946,5,2.0,2,2,1
2,2.1240509055669046,4,2.8747975644977766,1,1,1
1,4.567054197866831,5,8.607643164554995,2,2,1
0,9.477983620653704,4,6.605018566066528,1,1,1
1,6.821663926248301,2,14.0,4,4,1
2,7.071190793688095,4,2.0,2,2,1
1,6.341110307892212,5,2.4010959044501208,3,3,1
3,4.774021022132908,1,2.0,2,2,1
3,6.6650831809128865,5,2.0,1,1,1
0,2.9395717083549804,4,2.0,3,3,1
0,2.789090601921844,5,2.0,1,1,1
0,4.5294505612448885,2,2.723874835178634,2,2,1
2,6.38432847206653,5,2.0,1,1,1
0,2.860653749943053,4,3.352699110090933,2,2,1
1,6.2540853840298,1,12.634792458443183,1,1,1
2,4.010881507337057,4,6.895381006112336,3,3,1
0,4.28034905842421,4,9.231416074068614,4,4,1
0,8.599176955330412,10,8.166824294971951,3,3,1
3,6.074588159641324,5,2.4684197307148312,1,1,1
1,4.192389243128904,3,6.171490624450851,2,2,1
1,6.3736669455219035,3,7.0173295479372,3,3,1
0,3.060763391987419,2,2.0,1,1,1
1,6.764660655599775,6,9.839943309402727,1,1,1
0,8.214636373031867,3,3.060116658625687,1,1,1
0,7.323457470043194,2,2.0,2,2,1
3,10.315428608875935,1,5.155480054640538,3,3,1
1,2.1232178774755694,4,5.646848815283326,2,2,1
1,6.253938160159575,6,4.012157997520743,2,2,1
1,3.3129985403509603,5,2.0,3,3,1
0,5.6535571372964695,5,3.2915845658131926,2,2,1
0,6.003087936824505,5,2.5551903170276913,2,2,1
1,10.559690965949027,1,14.0,1,1,1
0,5.880445779215334,4,8.705667377724755,1,1,1
2,5.8431395594307,3,7.175314334450848,1,1,1
4,8.01031821338018,6,2.0,3,3,1
1,5.894356520944845,2,2.0101551870806103,3,3,1
2,9.662294150509263,4,2.387855637902117,1,1,1
0,7.33936897863301,5,3.3925494740973807,1,1,1
1,7.657006159640033,7,2.0,3,3,1
2,2.264872127122487,3,4.494823835993397,2,2,1
3,9.970425637673104,6,2.2147177424847877,1,1,1
1,4.687082159395876,3,4.123997646193838,1,1,1
0,5.980539664983313,4,2.0,0,1,1
0,4.694592189729305,5,2.0,2,2,1
1,3.951497378744252,4,7.319464837168108,1,1,1
1,3.59566326565132,3,3.4765631425249284,2,2,1
0,6.206483317398171,3,7.776816495720844,4,4,1
1,2.0602064131188027,5,6.002567182845036,1,1,1
1,5.514395425376098,7,9.652369644732584,1,1,1
1,8.115537294604476,3,2.0,1,1,1
0,7.263884475484368,6,2.0,2,2,1
0,6.864870775312121,3,3.9792420274620186,2,2,1
2,4.209230915616883,7,14.0,1,1,1
2,2.8278096153621775,3,5.693894054857037,1,1,1
2,8.08358823804319,5,3.049444729949,3,3,1
1,5.102080368119653,10,2.0,3,3,1
4,5.833843118072233,3,3.398345642317262,1,1,1
1,5.604810862555282,8,2.9088070186039476,1,1,1
0,7.34478593976175,5,7.535383130352244,2,2,1
2,9.686632092251918,3,2.6666228585696232,1,1,1
1,8.924748302846858,7,2.0,1,1,1
1,1.3355229696073545,4,2.0,3,3,1
2,5.382922057421921,5,2.0,1,1,1
1,3.306512962962922,7,2.891370117126044,3,3,1
2,7.876857715160369,6,2.1298340416861974,2,2,1
1,6.007966963248167,4,4.052048665475524,1,1,1
0,7.212303743070722,3,6.222731737367213,2,2,1
2,5.211751058884416,6,2.0,2,2,1
0,3.9212567881380407,4,3.4280493847003894,1,1,1
1,4.263438536400079,2,9.90148974606965,1,1,1
0,2.9339746654845387,2,3.0363759684302223,2,2,1
2,3.47273186099686,5,3.6828023453255545,2,2,1
1,3.051413888982938,1,3.3353687376484937,2,2,1
0,3.9285946443737774,5,2.469784507641574,1,1,1
2,3.8154436719376337,4,2.0,4,4,1
1,6.788186210056439,1,2.0,2,2,1
1,6.709723289309996,4,2.0,2,2,1
4,6.786008413716371,1,7.864677551214514,2,2,1
1,8.349990724503161,2,2.0,1,1,1
1,5.84332421724777,4,14.0,4,4,1
1,4.438370805834175,3,8.30813610736796,1,1,1
1,10.422807151860404,5,5.768627530487514,3,3,1
1,7.811291806607592,2,6.371862420871981,2,2,1
0,6.304639586409115,3,2.0,3,3,1
2,6.165748907984662,3,4.201157048165972,3,3,1
1,6.5793070418006,4,14.0,2,2,1
2,5.595797439291564,2,2.0,4,4,1
2,6.256449083007645,3,2.0,4,4,1
0,6.998759321231592,2,2.0,1,1,1
0,4.5469275720689115,4,4.2168463455256076,1,1,1
0,2.731768296325931,2,2.0,2,2,1
1,1.8487144642207687,4,3.262427494199734,4,4,1
0,7.77579763786743,9,6.363925546071956,2,2,1
4,2.8341516745650943,9,2.0,0,4,1
1,6.9306879879157535,1,7.0399283706998075,2,2,1
2,3.691288209903732,1,2.0,1,1,1
1,3.72350810788014,1,2.0,2,2,1
2,4.563602478988477,5,2.0,1,1,1
1,6.388264304011288,6,7.950605138303879,2,2,1
1,3.4228165832448147,5,9.490164978547263,4,4,1
3,4.766135059411762,2,2.0,2,2,1
2,5.948561855638887,5,2.0,0,4,1
1,3.5794764183061223,4,9.41785370424438,2,2,1
1,8.856468428949382,5,5.240082171866868,1,1,1
0,2.554924514812397,2,2.0,3,3,1
1,5.563661635098341,2,4.079024222622213,2,2,1
1,8.545081265171003,1,10.293155264607377,3,3,1
2,3.3510668722187757,7,2.0,4,4,1
0,5.780748299024569,3,2.0,1,1,1
1,6.265717365334496,1,2.0,4,4,1
3,4.386459095994962,6,5.281534463281064,1,1,1
3,5.845034451336228,4,2.0,2,2,1
2,7.122888921719904,6,8.47408595511958,0,1,1
3,5.065718603364219,1,6.940082752083838,1,1,1
2,7.528659228260771,5,4.11633461034134,2,2,1
0,6.785461880763981,4,2.0,0,1,1
2,4.834199597693133,2,14.0,1,1,1
0,8.254908734245099,3,3.367052478785943,1,1,1
1,4.518125772633755,5,3.0080674122660267,2,2,1
1,7.711786610810427,3,14.0,0,1,1
0,4.553968603427864,4,9.970661055698088,2,2,1
0,5.367853282316528,3,3.047411211901701,2,2,1
1,5.674711420445713,10,2.7133274241790333,2,2,1
1,6.677166181772724,2,2.0,1,1,1
1,1.173103659433048,2,13.053148501762523,2,2,1
1,6.916031102979712,6,9.282285142071867,2,2,1
1,5.795041553715182,3,2.0,2,2,1
0,6.5714803225531835,3,6.998342742318742,2,2,1
2,7.004976647244204,6,7.192770638776067,1,1,1
2,6.787617675982529,1,2.0,2,2,1
0,1.985278295481895,5,4.755128713454098,1,1,1
0,3.8779788024239554,1,2.0,1,1,1
0,6.6656318686521265,9,7.80052642797579,1,1,1
2,6.399392393250796,3,2.0,3,3,1
2,4.4208926289673585,6,5.52676476020899,2,2,1
0,7.4752784001197625,1,2.0,4,4,1
0,5.48714966174284,3,2.0,4,4,1
0,7.77145270776371,5,2.0,4,4,1
0,8.420042622891486,3,5.319592757932915,1,1,1
1,6.556604103126355,5,2.0,2,2,1
2,7.111104963665113,5,4.985272500998017,2,2,1
1,4.783079837135478,6,2.679197441022052,2,2,1
1,7.784419745619971,6,5.899873121327495,1,1,1
0,6.436248739362006,5,3.395714718064619,0,1,1
0,5.410577922311638,2,2.0,3,3,1
2,3.5623633335646883,4,2.0,4,4,1
1,5.029117261791801,2,2.08590424399445,2,2,1
0,3.781048910320513,5,5.0378388501891695,1,1,1
1,7.522979477878723,3,6.744482410780689,4,4,1
0,8.44085981917773,3,2.0,1,1,1
3,7.832538397859741,3,5.4572759429269535,4,4,1
1,10.972040492555344,7,2.0,3,3,1
0,5.0791861570060535,7,2.0,2,2,1
0,7.1931446897671,4,3.7891457895878338,2,2,1
2,3.637290070834309,1,2.0,3,3,1
2,5.6054987192954,5,5.41756589908712,2,2,1
0,3.045301582290246,6,14.0,1,1,1
1,7.13638863460958,2,2.0,2,2,1
1,5.289016674171598,3,4.225793793097848,0,4,1
2,1.8908359502761654,4,12.839214572571851,3,3,1
1,4.629963114129872,1,2.0,2,2,1
1,9.586228655214992,2,2.28524672448353,1,1,1
1,6.820859774501805,4,2.0,3,3,1
2,7.538185325911499,5,5.136638282754376,2,2,1
3,6.251090558599527,2,5.530344012920924,2,2,1
1,5.636882156809535,2,5.4559344182849046,0,4,1
1,6.031158027619103,3,3.905817657615926,2,2,1
1,6.490865448447569,2,6.857242891515053,1,1,1
1,3.806695108797968,4,2.0,1,1,1
1,7.526124031477108,3,14.0,1,1,1
0,8.243654983974963,2,2.0,0,1,1
0,5.606821206111338,4,2.0,2,2,1
4,4.953919140766828,3,14.0,2,2,1
1,4.516182000710392,3,8.872651232717997,2,2,1
1,9.518433207124858,4,7.238092547688291,2,2,1
1,5.095458321612886,3,2.0,3,3,1
1,7.306628628429081,5,8.239054480638101,0,4,1
1,5.620852609034689,2,4.695539409784326,2,2,1
1,5.512739888564139,6,6.58213676456339,3,3,1
1,4.470500599588554,3,14.0,0,1,1
1,4.059401007811968,4,2.0,2,2,1
1,7.4798415204931,2,3.509748656091593,2,2,1
3,4.014155039939862,1,6.9989642145860484,1,1,1
1,6.925038479184156,5,2.8427711545441663,1,1,1
0,6.181167846962993,1,2.0,3,3,1
0,7.505277068958474,1,2.0,2,2,1
1,4.780092178818888,3,4.607671936002074,1,1,1
1,8.16028833304019,4,2.0,3,3,1
0,5.7176188358193265,6,2.0,3,3,1
1,11.183389442619124,4,2.0767590861748992,1,1,1
1,2.77164733007032,1,2.0,2,2,1
2,10.857869476153809,3,2.0,2,2,1
1,5.747268003887723,1,2.0,1,1,1
2,6.445604203437721,5,10.731239494561569,2,2,1
2,4.791421136781702,4,2.0,1,1,1
0,2.862237413953224,3,7.432790627524444,1,1,1
3,4.943206455959247,5,7.001177562176997,1,1,1
2,5.268626030255089,5,4.153291705358822,4,4,1
2,6.365603425461482,3,2.0,3,3,1
0,8.242276690020702,4,10.521098985996788,2,2,1
0,6.3814614532142295,6,3.222504836554209,2,2,1
0,6.41628352656528,3,2.0,1,1,1
1,6.768735433033612,2,2.8020281831997336,2,2,1
1,2.490139613767503,1,2.0,1,1,1
1,2.6749509957278153,7,2.358087383025009,2,2,1
0,3.006022022271402,6,3.4327228393975395,3,3,1
0,5.253452284009292,3,2.2306612738870992,0,1,1
1,2.2565697605519195,1,5.350769595383783,2,2,1
0,4.620424910541789,5,13.737943542631903,2,2,1
2,3.2635015100379685,5,2.1396990205107205,1,1,1
4,6.975430852397364,3,2.1982607651902923,2,2,1
0,6.8753112578165005,5,6.702829550400368,2,2,1
2,5.398711920528069,7,3.7814033822645223,3,3,1
4,2.200078163666115,4,2.8004245864784605,1,1,1
0,5.525712181127648,4,8.404889458895594,2,2,1
1,6.6572522307522055,7,11.083691715870215,4,4,1
0,7.62145333447803,5,4.46514945117676,2,2,1
1,9.50680925462594,2,2.0,2,2,1
0,8.236996360843365,4,3.139474780239685,1,1,1
0,6.3295530581358594,2,3.5096346717254474,1,1,1
2,5.4295173193852495,6,2.8299949612478894,4,4,1
0,4.5141318074174395,3,2.0,1,1,1
2,8.711323791779856,6,3.1963433270621606,4,4,1
1,6.333181159398214,6,2.9578845630012873,1,1,1
3,7.261088417366905,6,2.0,1,1,1
4,4.819560524141285,4,11.68746950042653,1,1,1
0,3.5181818689803848,4,10.828961721464264,2,2,1
2,5.199324563454546,4,7.127597083185266,3,3,1
0,5.394143468388747,1,2.5620224944369703,4,4,1
1,6.383544867288276,4,2.312891589286714,1,1,1
1,4.525132222032049,4,6.30210518841813,0,1,1
1,6.049939726763929,4,4.683988281936148,2,2,1
1,8.355412708710036,2,4.588938307907401,3,3,1
0,2.6540767809257297,1,2.0,1,1,1
2,1.766194816087303,5,4.815389134012419,1,1,1
3,8.491827697236914,7,11.606954653541994,1,1,1
2,3.072747083935426,5,2.0,2,2,1
0,5.239856066215093,6,2.0713031205449868,2,2,1
1,7.216959362612975,3,3.55670129214038,3,3,1
0,5.881547662658454,2,5.791962659239541,1,1,1
1,5.85342424199285,3,2.0,3,3,1
1,6.144793295636597,5,10.310216593195937,1,1,1
3,11.037428198588927,6,2.0,1,1,1
3,9.56124991183443,6,9.748725804863824,2,2,1
2,4.612549382263231,5,2.0,3,3,1
0,8.101776481893738,4,2.0,1,1,1
1,7.011015515183591,6,8.055291802097077,4,4,1
1,5.960970394496597,4,9.836440490772775,3,3,1
2,4.184262383045182,2,14.0,1,1,1
3,6.9027360628909324,4,2.0,3,3,1
1,5.387909069871165,4,3.7375006608595718,2,2,1
3,5.240879850141682,3,2.0,3,3,1
1,4.465857297362257,2,2.0,4,4,1
0,7.999647042124853,4,2.0,3,3,1
2,4.464523962741236,5,2.0,1,1,1
1,4.4767095221284725,3,11.173688663428603,3,3,1
2,7.555875535160613,5,2.0,2,2,1
2,5.711339064393812,4,4.9623617648514395,2,2,1
3,5.765162952428081,2,4.914117060972496,1,1,1
0,8.065786968183344,4,2.0,4,4,1
3,8.62740122358387,4,14.0,2,2,1
2,1.7443085561329568,4,2.1337075693610967,2,2,1
2,5.7424514904315105,6,11.77436129835564,2,2,1
3,3.1794709436520066,8,14.0,3,3,1
0,5.226413324285349,1,14.0,1,1,1
1,5.986527687771796,3,6.988548091824599,3,3,1
2,5.290290853851569,4,2.0,1,1,1
0,3.949449138660598,2,2.0,3,3,1
2,3.8479867245704096,1,4.218513055373766,2,2,1
1,7.455882778064501,4,2.2317412341838367,2,2,1
1,9.069619612207715,2,8.890437149367669,2,2,1
2,1.8790461421330003,5,6.832263626192416,1,1,1
0,5.344762667868968,1,2.0,2,2,1
1,7.463928274788634,3,2.0,4,4,1
0,5.934792479198303,4,2.0,3,3,1
2,3.772626756188921,4,4.186422624089199,1,1,1
2,5.0444211918728445,5,2.0,4,4,1
2,6.604300474863717,2,5.36870967473824,3,3,1
1,5.385615781239289,4,5.569080689877085,1,1,1
2,5.90404013216288,5,2.0,2,2,1
2,5.961679004836716,4,4.535642097791544,2,2,1
2,4.95143678068341,6,4.669364836834241,1,1,1
0,7.63313804794207,4,3.250229133768517,3,3,1
1,5.0450168063178,3,14.0,1,1,1
0,3.9890640155355164,2,2.0,2,2,1
3,10.459278866846397,3,2.609649145297717,3,3,1
0,5.844411821125165,2,10.724522065622628,4,4,1
0,1.0,3,2.441359553733844,1,1,1
2,8.509489674675308,3,2.7637933378695614,1,1,1
0,8.503057738427799,3,5.517227957959719,2,2,1
1,6.914351062314062,3,5.476542006292614,3,3,1
1,7.263270419641337,3,2.0,4,4,1
1,10.319484625336273,5,3.0412499237547372,0,1,1
0,4.074396472063005,2,2.028664555058876,2,2,1
1,6.266480107949624,3,4.940212659965675,0,4,1
0,9.93940535810224,4,4.0563024053106025,3,3,1
0,10.363138161936416,3,5.2614347572189075,1,1,1
0,5.267815374184526,6,5.303222182385461,3,3,1
2,10.020301700178267,4,2.0,1,1,1
1,7.605261402647233,4,2.0,3,3,1
3,8.99042899573714,3,2.3124190307867805,1,1,1
3,7.539641806315573,4,2.0,2,2,1
2,6.610892487720746,5,5.741241277783191,2,2,1
3,10.41877425180584,2,4.617407306869464,1,1,1
1,4.942780071524515,4,2.0,1,1,1
0,9.804566280707942,3,10.775345102175027,1,1,1
1,10.121377867455838,2,3.0870697891549064,0,1,1
1,8.726096642553504,6,2.0,1,1,1
1,5.8565420363779985,5,2.0,2,2,1
1,6.4888706959580364,5,3.8810198974767935,3,3,1
0,3.4503887694542468,4,2.06565218249622,3,3,1
0,5.0948400601136195,5,9.526497954004787,1,1,1
0,7.2414235062103565,5,3.4133652059007153,1,1,1
1,3.1465753884667387,1,12.342891455923635,3,3,1
1,5.404177344003858,5,2.0,2,2,1
3,9.88965728313621,2,5.522042265028388,1,1,1
0,5.691271854452234,5,10.848356745806509,1,1,1
1,8.067256670975032,1,2.0,1,1,1
0,7.133004910110437,3,2.0,1,1,1
0,5.384621126986197,3,3.0499595755726734,3,3,1
1,5.6899026822967365,8,14.0,1,1,1
1,6.33373049488331,5,5.01826438146817,4,4,1
1,1.897955022947805,3,5.1637993105249365,3,3,1
0,7.893949601751011,3,5.5661113001577425,3,3,1
1,5.76323984989174,3,2.0,1,1,1
2,7.963834326537784,4,2.9497933218501626,1,1,1
1,6.7764012271039125,2,2.0,2,2,1
1,5.674880765049861,3,2.0,1,1,1
1,6.395097256100298,5,8.618607949437457,4,4,1
4,6.40182187465683,4,5.339493336275122,1,1,1
1,8.952380199459608,5,14.0,3,3,1
0,6.125308985557315,3,2.0,2,2,1
0,6.576331015284173,5,2.5296401511145357,3,3,1
1,3.4762204345464505,10,8.29419699559238,2,2,1
1,5.905913103403038,3,2.0,2,2,1
1,8.908620203592982,3,2.0,4,4,1
1,6.8576420120242965,4,2.7896958449300433,1,1,1
3,3.8379758604748795,1,2.4203220225354234,1,1,1
1,4.052343328183589,5,14.0,1,1,1
1,4.517009145178665,5,3.046342542931164,2,2,1
0,7.999262087186967,3,9.864476997474114,1,1,1
0,7.753081024584606,2,10.944742955421532,1,1,1
3,1.0,3,2.0,0,1,1
0,5.837228611431758,6,6.281680745389915,3,3,1
2,6.295276200773833,4,2.0,2,2,1
1,4.075712942281371,3,2.0,3,3,1
2,5.21905000611222,3,10.385418062967775,1,1,1
1,8.661997098259395,1,2.0,3,3,1
0,6.817686423629008,5,2.118392371704631,2,2,1
0,5.000834719376322,3,2.0,2,2,1
4,5.62538327678392,5,2.0,1,1,1
1,5.544253742008874,2,2.850254820213252,1,1,1
1,6.563910396370998,6,2.79564171580101,4,4,1
0,3.1405386875279846,5,2.6275954439849865,3,3,1
2,4.660489400420106,3,12.402446930784624,1,1,1
0,8.070792899609486,7,2.075695972972377,4,4,1
0,5.854867026081619,3,2.0,1,1,1
0,4.300183494479749,2,2.0,2,2,1
0,4.382679916684573,2,6.391633613133548,3,3,1
2,7.441687204261371,6,4.468472384246685,1,1,1
1,4.964389469339768,4,14.0,1,1,1
0,7.021806758173165,5,5.92796553920126,2,2,1
2,4.746331358217046,6,2.0,2,2,1
0,3.740070214666691,6,2.0,1,1,1
2,6.488895916994906,1,3.6777664718669154,0,1,1
0,5.805237988173065,5,5.472046709315407,4,4,1
1,7.370248676830612,6,2.0,1,1,1
0,7.7682486420628,5,4.602661201618269,1,1,1
1,5.2840662224932045,5,10.013464983362146,3,3,1
1,6.697867654702228,4,6.501848220028989,1,1,1
0,5.222380429081253,5,5.4560648694340275,1,1,1
0,7.2672939281427755,1,7.787336781810846,4,4,1
0,6.4668309222146165,4,2.0,4,4,1
1,4.7523269652744515,9,2.0,1,1,1
1,4.5848442179629725,7,2.0,3,3,1
1,6.53733585020767,3,2.0,3,3,1
0,8.324382105305165,6,12.21972626268851,2,2,1
1,7.802592422412052,2,2.0,2,2,1
3,4.11398119204019,5,5.424985235976952,1,1,1
1,4.324313407954888,4,5.881257234361402,1,1,1
0,4.619044576867156,5,5.182773485552365,2,2,1
1,4.806874140830694,2,4.03629660928397,3,3,1
1,2.366679792961791,3,3.328928199709649,2,2,1
2,7.58008640825944,5,2.7229535253298662,1,1,1
2,5.088234529255962,2,12.438474463732799,1,1,1
0,6.924148511795034,6,2.0,2,2,1
1,5.3684839835658105,4,2.0,2,2,1
2,5.954068199371099,2,3.3914156546732728,1,1,1
2,4.629628243178985,2,2.006195863355395,2,2,1
1,5.943484493403521,5,2.6231879660712893,3,3,1
4,4.2575083763709785,2,14.0,1,1,1
2,5.9583208944575246,2,7.461268595711655,1,1,1
4,8.914446150131912,4,10.494465757268953,1,1,1
2,7.041209436322008,5,2.2988770948893924,4,4,1
1,6.5821038020527265,3,2.0,2,2,1
2,3.3605183639320115,4,7.304884116713712,2,2,1
1,7.134512804116,4,8.240272491230217,3,3,1
2,7.3289067687195075,5,3.9914102303288286,1,1,1
0,6.536531419064404,3,11.314010893724424,1,1,1
2,6.428564983476262,3,14.0,2,2,1
3,5.7196376127782855,6,3.184029687750352,2,2,1
2,7.298805031644926,5,2.0,1,1,1
1,8.794021109973045,8,3.6398641442137136,0,4,1
1,6.661056345810831,2,14.0,2,2,1
0,4.056565641446146,6,2.0,3,3,1
0,4.209565711694889,6,4.806431646626429,0,4,1
0,7.452479746541929,6,5.920583965311881,2,2,1
1,4.072817189958559,4,2.0,4,4,1
3,6.402109974621139,4,4.439234633964667,1,1,1
3,5.308914517165019,4,2.0,2,2,1
2,3.855528093289388,1,9.627926837621025,2,2,1
1,7.6645391771484155,2,6.272009040654503,1,1,1
1,7.413540774123791,5,8.751161728243623,3,3,1
1,3.288701393463963,5,2.0,3,3,1
1,6.962886924623656,5,2.0,3,3,1
2,6.670519989898744,3,9.503153528299247,1,1,1
1,7.674914404717025,4,2.4449472265133725,3,3,1
2,6.333563877311285,8,2.0,2,2,1
1,8.853672283511303,7,2.0,1,1,1
2,5.746678236938451,1,3.6335281560981607,1,1,1
0,5.455811205031667,5,2.0,4,4,1
0,4.050418244804319,5,4.18153271927111,2,2,1
0,4.132116185163983,2,6.497034905154779,3,3,1
1,3.951030001969123,6,3.829214906276968,1,1,1
2,6.436799290821545,3,11.70142351785426,3,3,1
4,5.461801362647065,4,2.0,1,1,1
0,6.66138645331371,1,3.405633319119973,0,4,1
1,3.5815024910767925,8,2.0,4,4,1
1,4.288615599652545,2,10.433415551162435,1,1,1
2,4.2549132464489805,2,13.458862745538372,2,2,1
1,10.338541470251368,5,2.554093799304802,3,3,1
4,5.668637342177263,3,2.0,3,3,1
0,5.867267356457894,4,2.0,2,2,1
2,5.845093985467454,6,9.820836108552346,2,2,1
1,9.105658640397685,3,5.735472814072361,2,2,1
1,2.773321196501073,8,10.626089554935072,1,1,1
0,5.8802009513714735,5,2.0,1,1,1
1,2.754571899308309,1,3.231584467659849,1,1,1
0,1.2403714351392763,4,5.637823383565308,1,1,1
1,4.531520104616716,1,11.369539257851567,1,1,1
1,6.824327693007006,4,2.4064895624092837,1,1,1
1,4.404438547851618,3,2.0,1,1,1
3,6.791530303050247,3,12.20726545347031,1,1,1
1,6.212952609009655,4,2.0,2,2,1
1,5.721868803061584,4,3.265744328466859,1,1,1
1,8.529927119543316,2,3.068229810617775,3,3,1
2,4.8079269003049365,4,2.0,3,3,1
0,6.761310842720555,3,2.5122218174688946,1,1,1
3,2.393826476509755,3,6.411469168838053,1,1,1
1,6.197558875102118,6,2.2853852496151292,3,3,1
0,5.485567926310609,5,2.0,4,4,1
0,3.6355071960232,5,7.6139048182540705,0,1,1
1,6.796997557456812,3,14.0,0,1,1
0,4.522097952196252,3,7.555941510646299,1,1,1
2,9.46436915435513,5,9.36517154349171,2,2,1
1,1.132366989310147,1,14.0,4,4,1
0,6.496517083523367,3,8.09169873417896,3,3,1
0,6.085394548916888,3,14.0,2,2,1
1,5.438272488850072,7,6.877449792420926,3,3,1
0,4.941528598953976,3,5.416489048635958,1,1,1
2,6.137256399865511,6,5.910217579782361,2,2,1
1,8.124382615254383,3,11.517018478538404,1,1,1
1,2.6556289818477357,6,5.744396089666076,1,1,1
1,4.388026206379633,7,7.16075275791435,1,1,1
1,3.899365731355719,5,2.0,2,2,1
1,3.805415460554613,3,12.18913905606689,3,3,1
4,6.685498010870852,1,2.9639148077683823,2,2,1
0,7.178674569467698,3,2.0,1,1,1
1,8.130205737464074,1,8.041872176318842,0,1,1
2,7.210195665259169,5,2.2033350749973684,1,1,1
1,7.372283848483533,1,2.0,1,1,1
0,3.1763835585173545,9,2.0,2,2,1
